lkp_seq,lov_group_id,field_name,lkp_value,return_cd,src_sys_cd,data_element_id
212,LOV15,HOLD_RES_ST,FL,0,IDST,16
213,LOV15,HOLD_RES_ST,GA,0,IDST,16
214,LOV15,HOLD_RES_ST,HI,0,IDST,16
215,LOV15,HOLD_RES_ST,IA,0,IDST,16
216,LOV15,HOLD_RES_ST,ID,0,IDST,16
217,LOV15,HOLD_RES_ST,IL,0,IDST,16
218,LOV15,HOLD_RES_ST,IN,0,IDST,16
219,LOV15,HOLD_RES_ST,KS,0,IDST,16
220,LOV15,HOLD_RES_ST,KY,0,IDST,16
221,LOV15,HOLD_RES_ST,LA,0,IDST,16
222,LOV15,HOLD_RES_ST,MA,0,IDST,16
223,LOV15,HOLD_RES_ST,MD,0,IDST,16
224,LOV15,HOLD_RES_ST,ME,0,IDST,16
225,LOV15,HOLD_RES_ST,MI,0,IDST,16
226,LOV15,HOLD_RES_ST,MN,0,IDST,16
227,LOV15,HOLD_RES_ST,MO,0,IDST,16
228,LOV15,HOLD_RES_ST,MS,0,IDST,16
229,LOV15,HOLD_RES_ST,MT,0,IDST,16
230,LOV15,HOLD_RES_ST,NC,0,IDST,16
231,LOV15,HOLD_RES_ST,ND,0,IDST,16
232,LOV15,HOLD_RES_ST,NE,0,IDST,16
233,LOV15,HOLD_RES_ST,NH,0,IDST,16
234,LOV15,HOLD_RES_ST,NJ,0,IDST,16
235,LOV15,HOLD_RES_ST,NM,0,IDST,16
236,LOV15,HOLD_RES_ST,NV,0,IDST,16
237,LOV15,HOLD_RES_ST,NY,0,IDST,16
238,LOV15,HOLD_RES_ST,OH,0,IDST,16
239,LOV15,HOLD_RES_ST,OK,0,IDST,16
240,LOV15,HOLD_RES_ST,OR,0,IDST,16
241,LOV15,HOLD_RES_ST,PA,0,IDST,16
242,LOV15,HOLD_RES_ST,RI,0,IDST,16
243,LOV15,HOLD_RES_ST,SC,0,IDST,16
244,LOV15,HOLD_RES_ST,SD,0,IDST,16
245,LOV15,HOLD_RES_ST,TN,0,IDST,16
246,LOV15,HOLD_RES_ST,TX,0,IDST,16
247,LOV15,HOLD_RES_ST,UT,0,IDST,16
248,LOV15,HOLD_RES_ST,VA,0,IDST,16
249,LOV15,HOLD_RES_ST,VT,0,IDST,16
250,LOV15,HOLD_RES_ST,WA,0,IDST,16
251,LOV15,HOLD_RES_ST,WI,0,IDST,16
252,LOV15,HOLD_RES_ST,WV,0,IDST,16
253,LOV15,HOLD_RES_ST,WY,0,IDST,16
253,LOV15,HOLD_RES_ST,AS,0,IDST,16
251,LOV15,HOLD_RES_ST,GU,0,IDST,16
252,LOV15,HOLD_RES_ST,MP,0,IDST,16
254,LOV15,HOLD_RES_ST,PR,0,IDST,16
255,LOV15,HOLD_RES_ST,VI,0,IDST,16
256,LOV15,HOLD_RES_ST,UN,0,IDST,16
255,LOV15,HOLD_RES_ST,ML,0,IDST,16
256,LOV15,HOLD_RES_ST,SF,0,IDST,16
257,LOV15,HOLD_RES_ST,CN,0,IDST,16
258,LOV15,HOLD_RES_ST,CU,0,IDST,16
259,LOV15,HOLD_RES_ST,PH,0,IDST,16
260,LOV15,HOLD_RES_ST,MX,0,IDST,16
261,LOV15,HOLD_RES_ST,EU,0,IDST,16
262,LOV15,HOLD_RES_ST,XX,0,IDST,16
263,LOV15,HOLD_RES_ST,OC,0,IDST,16
264,LOV15,HOLD_RES_ST,OT,0,IDST,16
252,LOV15,HOLD_RES_ST,BC,0,IDST,16
253,LOV15,HOLD_RES_ST,OF,0,IDST,16
253,LOV15,HOLD_RES_ST,AB,0,IDST,16
251,LOV15,HOLD_RES_ST,MB,0,IDST,16
252,LOV15,HOLD_RES_ST,NB,0,IDST,16
254,LOV15,HOLD_RES_ST,NL,0,IDST,16
255,LOV15,HOLD_RES_ST,NS,0,IDST,16
256,LOV15,HOLD_RES_ST,NT,0,IDST,16
255,LOV15,HOLD_RES_ST,ON,0,IDST,16
256,LOV15,HOLD_RES_ST,QC,0,IDST,16
257,LOV15,HOLD_RES_ST,SK,0,IDST,16
258,LOV15,HOLD_RES_ST,YT,0,IDST,16
259,LOV15,HOLD_RES_ST,CZ,0,IDST,16
260,LOV15,HOLD_RES_ST,AA,0,IDST,16
261,LOV15,HOLD_RES_ST,AE,0,IDST,16
262,LOV15,HOLD_RES_ST,AP,0,IDST,16
263,LOV15,HOLD_RES_ST,NU,0,IDST,16
264,LOV15,HOLD_RES_ST,PE,0,IDST,16
264,LOV15,HOLD_RES_ST,FM,0,IDST,16
373,LOV16,HOLD_POL_STAT_CD,A,0,CV15,17
374,LOV16,HOLD_POL_STAT_CD,C,0,CV15,17
375,LOV16,HOLD_POL_STAT_CD,D,0,CV15,17
376,LOV16,HOLD_POL_STAT_CD,E,0,CV15,17
377,LOV16,HOLD_POL_STAT_CD,F,0,CV15,17
378,LOV16,HOLD_POL_STAT_CD,G,0,CV15,17
379,LOV16,HOLD_POL_STAT_CD,I,0,CV15,17
383,LOV16,HOLD_POL_STAT_CD,M,0,CV15,17
384,LOV16,HOLD_POL_STAT_CD,N,0,CV15,17
388,LOV16,HOLD_POL_STAT_CD,S,0,CV15,17
389,LOV16,HOLD_POL_STAT_CD,T,0,CV15,17
390,LOV16,HOLD_POL_STAT_CD,U,0,CV15,17
392,LOV16,HOLD_POL_STAT_CD,W,0,CV15,17
397,LOV16,HOLD_POL_STAT_CD,2,0,CV15,17
398,LOV16,HOLD_POL_STAT_CD,3,0,CV15,17
399,LOV16,HOLD_POL_STAT_CD,4,0,CV15,17
400,LOV16,HOLD_POL_STAT_CD,5,0,CV15,17
404,LOV16,HOLD_POL_STAT_CD,A,0,PMF,17
405,LOV16,HOLD_POL_STAT_CD,C,0,PMF,17
406,LOV16,HOLD_POL_STAT_CD,D,0,PMF,17
407,LOV16,HOLD_POL_STAT_CD,E,0,PMF,17
408,LOV16,HOLD_POL_STAT_CD,F,0,PMF,17
409,LOV16,HOLD_POL_STAT_CD,G,0,PMF,17
410,LOV16,HOLD_POL_STAT_CD,I,0,PMF,17
411,LOV16,HOLD_POL_STAT_CD,J,0,PMF,17
412,LOV16,HOLD_POL_STAT_CD,K,0,PMF,17
413,LOV16,HOLD_POL_STAT_CD,L,0,PMF,17
414,LOV16,HOLD_POL_STAT_CD,M,0,PMF,17
415,LOV16,HOLD_POL_STAT_CD,N,0,PMF,17
416,LOV16,HOLD_POL_STAT_CD,P,0,PMF,17
417,LOV16,HOLD_POL_STAT_CD,Q,0,PMF,17
418,LOV16,HOLD_POL_STAT_CD,R,0,PMF,17
419,LOV16,HOLD_POL_STAT_CD,S,0,PMF,17
421,LOV16,HOLD_POL_STAT_CD,U,0,PMF,17
422,LOV16,HOLD_POL_STAT_CD,V,0,PMF,17
423,LOV16,HOLD_POL_STAT_CD,W,0,PMF,17
426,LOV16,HOLD_POL_STAT_CD,Z,0,PMF,17
430,LOV16,HOLD_POL_STAT_CD,4,0,PMF,17
431,LOV16,HOLD_POL_STAT_CD,5,0,PMF,17
431,LOV16,HOLD_POL_STAT_CD,O,0,PMF,17
405,LOV16,HOLD_POL_STAT_CD,C,0,IDST,17
406,LOV16,HOLD_POL_STAT_CD,D,0,IDST,17
407,LOV16,HOLD_POL_STAT_CD,E,0,IDST,17
409,LOV16,HOLD_POL_STAT_CD,G,0,IDST,17
411,LOV16,HOLD_POL_STAT_CD,J,0,IDST,17
412,LOV16,HOLD_POL_STAT_CD,K,0,IDST,17
414,LOV16,HOLD_POL_STAT_CD,M,0,IDST,17
419,LOV16,HOLD_POL_STAT_CD,S,0,IDST,17
426,LOV16,HOLD_POL_STAT_CD,Z,0,IDST,17
435,LOV17,HOLD_MODAL_FREQ,00,0,CV15,19
436,LOV17,HOLD_MODAL_FREQ,01,0,CV15,19
437,LOV17,HOLD_MODAL_FREQ,02,0,CV15,19
438,LOV17,HOLD_MODAL_FREQ,04,0,CV15,19
439,LOV17,HOLD_MODAL_FREQ,12,0,CV15,19
440,LOV17,HOLD_MODAL_FREQ,13,0,CV15,19
441,LOV17,HOLD_MODAL_FREQ,17,0,CV15,19
442,LOV17,HOLD_MODAL_FREQ,24,0,CV15,19
443,LOV17,HOLD_MODAL_FREQ,26,0,CV15,19
444,LOV17,HOLD_MODAL_FREQ,52,0,CV15,19
445,LOV17,HOLD_MODAL_FREQ,00,0,PMF,19
446,LOV17,HOLD_MODAL_FREQ,01,0,PMF,19
447,LOV17,HOLD_MODAL_FREQ,02,0,PMF,19
448,LOV17,HOLD_MODAL_FREQ,04,0,PMF,19
449,LOV17,HOLD_MODAL_FREQ,12,0,PMF,19
450,LOV17,HOLD_MODAL_FREQ,13,0,PMF,19
451,LOV17,HOLD_MODAL_FREQ,17,0,PMF,19
452,LOV17,HOLD_MODAL_FREQ,24,0,PMF,19
453,LOV17,HOLD_MODAL_FREQ,26,0,PMF,19
454,LOV17,HOLD_MODAL_FREQ,52,0,PMF,19
445,LOV17,HOLD_MODAL_FREQ,00,0,IDST,19
455,LOV18,HOLD_BILL_TYPE,L,0,CV15,24
456,LOV18,HOLD_BILL_TYPE,I,0,CV15,24
457,LOV18,HOLD_BILL_TYPE,P,0,CV15,24
458,LOV18,HOLD_BILL_TYPE,C,0,CV15,24
459,LOV18,HOLD_BILL_TYPE,N,0,CV15,24
461,LOV18,HOLD_BILL_TYPE,G,0,CV15,24
462,LOV18,HOLD_BILL_TYPE,W,0,CV15,24
463,LOV18,HOLD_BILL_TYPE,L,0,PMF,24
464,LOV18,HOLD_BILL_TYPE,I,0,PMF,24
465,LOV18,HOLD_BILL_TYPE,P,0,PMF,24
466,LOV18,HOLD_BILL_TYPE,C,0,PMF,24
467,LOV18,HOLD_BILL_TYPE,N,0,PMF,24
470,LOV18,HOLD_BILL_TYPE,W,0,PMF,24
470,LOV18,HOLD_BILL_TYPE,Q,0,PMF,24
467,LOV18,HOLD_BILL_TYPE,N,0,IDST,24
474,LOV19,HOLD_DEATHBEN_OPT_TYPE,L,0,PMF,25
477,LOV20,HOLD_PLAN_CD,101000,0,CV15,26
478,LOV20,HOLD_PLAN_CD,103ML,0,CV15,26
479,LOV20,HOLD_PLAN_CD,104000,0,CV15,26
480,LOV20,HOLD_PLAN_CD,104001,0,CV15,26
481,LOV20,HOLD_PLAN_CD,106000,0,CV15,26
482,LOV20,HOLD_PLAN_CD,107000,0,CV15,26
483,LOV20,HOLD_PLAN_CD,108000,0,CV15,26
484,LOV20,HOLD_PLAN_CD,111000,0,CV15,26
485,LOV20,HOLD_PLAN_CD,113000,0,CV15,26
486,LOV20,HOLD_PLAN_CD,113FD1,0,CV15,26
487,LOV20,HOLD_PLAN_CD,113FD3,0,CV15,26
488,LOV20,HOLD_PLAN_CD,113FD5,0,CV15,26
489,LOV20,HOLD_PLAN_CD,113FID,0,CV15,26
490,LOV20,HOLD_PLAN_CD,113LNP,0,CV15,26
491,LOV20,HOLD_PLAN_CD,113SB3,0,CV15,26
492,LOV20,HOLD_PLAN_CD,113SB5,0,CV15,26
493,LOV20,HOLD_PLAN_CD,114000,0,CV15,26
494,LOV20,HOLD_PLAN_CD,114GA,0,CV15,26
495,LOV20,HOLD_PLAN_CD,115CAP,0,CV15,26
496,LOV20,HOLD_PLAN_CD,121000,0,CV15,26
497,LOV20,HOLD_PLAN_CD,122PEN,0,CV15,26
498,LOV20,HOLD_PLAN_CD,135PB2,0,CV15,26
499,LOV20,HOLD_PLAN_CD,135R1C,0,CV15,26
500,LOV20,HOLD_PLAN_CD,135R1V,0,CV15,26
501,LOV20,HOLD_PLAN_CD,135R2C,0,CV15,26
502,LOV20,HOLD_PLAN_CD,135R2S,0,CV15,26
503,LOV20,HOLD_PLAN_CD,135R2V,0,CV15,26
504,LOV20,HOLD_PLAN_CD,136A00,0,CV15,26
505,LOV20,HOLD_PLAN_CD,137A00,0,CV15,26
506,LOV20,HOLD_PLAN_CD,137N00,0,CV15,26
507,LOV20,HOLD_PLAN_CD,141000,0,CV15,26
508,LOV20,HOLD_PLAN_CD,141LNP,0,CV15,26
509,LOV20,HOLD_PLAN_CD,147000,0,CV15,26
510,LOV20,HOLD_PLAN_CD,147A00,0,CV15,26
511,LOV20,HOLD_PLAN_CD,147ORE,0,CV15,26
512,LOV20,HOLD_PLAN_CD,147WAS,0,CV15,26
513,LOV20,HOLD_PLAN_CD,148000,0,CV15,26
514,LOV20,HOLD_PLAN_CD,148A00,0,CV15,26
515,LOV20,HOLD_PLAN_CD,148ORE,0,CV15,26
516,LOV20,HOLD_PLAN_CD,148WAS,0,CV15,26
517,LOV20,HOLD_PLAN_CD,149000,0,CV15,26
518,LOV20,HOLD_PLAN_CD,149Q00,0,CV15,26
519,LOV20,HOLD_PLAN_CD,150000,0,CV15,26
520,LOV20,HOLD_PLAN_CD,150S00,0,CV15,26
521,LOV20,HOLD_PLAN_CD,150SQ0,0,CV15,26
522,LOV20,HOLD_PLAN_CD,150SX2,0,CV15,26
523,LOV20,HOLD_PLAN_CD,157000,0,CV15,26
524,LOV20,HOLD_PLAN_CD,157A00,0,CV15,26
525,LOV20,HOLD_PLAN_CD,157A02,0,CV15,26
526,LOV20,HOLD_PLAN_CD,157A03,0,CV15,26
527,LOV20,HOLD_PLAN_CD,157PN0,0,CV15,26
528,LOV20,HOLD_PLAN_CD,157PN3,0,CV15,26
529,LOV20,HOLD_PLAN_CD,157PQ0,0,CV15,26
530,LOV20,HOLD_PLAN_CD,157PQ3,0,CV15,26
531,LOV20,HOLD_PLAN_CD,157X02,0,CV15,26
532,LOV20,HOLD_PLAN_CD,157XN4,0,CV15,26
533,LOV20,HOLD_PLAN_CD,158000,0,CV15,26
534,LOV20,HOLD_PLAN_CD,158A00,0,CV15,26
535,LOV20,HOLD_PLAN_CD,158A01,0,CV15,26
536,LOV20,HOLD_PLAN_CD,158CSL,0,CV15,26
537,LOV20,HOLD_PLAN_CD,158Q00,0,CV15,26
538,LOV20,HOLD_PLAN_CD,158Q01,0,CV15,26
539,LOV20,HOLD_PLAN_CD,158QX0,0,CV15,26
540,LOV20,HOLD_PLAN_CD,158QX1,0,CV15,26
541,LOV20,HOLD_PLAN_CD,158QX2,0,CV15,26
542,LOV20,HOLD_PLAN_CD,158QX3,0,CV15,26
543,LOV20,HOLD_PLAN_CD,158QX4,0,CV15,26
544,LOV20,HOLD_PLAN_CD,158X00,0,CV15,26
545,LOV20,HOLD_PLAN_CD,158X02,0,CV15,26
546,LOV20,HOLD_PLAN_CD,158X04,0,CV15,26
547,LOV20,HOLD_PLAN_CD,160A00,0,CV15,26
548,LOV20,HOLD_PLAN_CD,161000,0,CV15,26
549,LOV20,HOLD_PLAN_CD,1610X0,0,CV15,26
550,LOV20,HOLD_PLAN_CD,1610X1,0,CV15,26
551,LOV20,HOLD_PLAN_CD,161N01,0,CV15,26
552,LOV20,HOLD_PLAN_CD,161PN3,0,CV15,26
553,LOV20,HOLD_PLAN_CD,161PQ3,0,CV15,26
554,LOV20,HOLD_PLAN_CD,161Q00,0,CV15,26
555,LOV20,HOLD_PLAN_CD,161Q01,0,CV15,26
556,LOV20,HOLD_PLAN_CD,161QX0,0,CV15,26
557,LOV20,HOLD_PLAN_CD,161QX1,0,CV15,26
558,LOV20,HOLD_PLAN_CD,170A00,0,CV15,26
559,LOV20,HOLD_PLAN_CD,170Q00,0,CV15,26
560,LOV20,HOLD_PLAN_CD,170QX1,0,CV15,26
561,LOV20,HOLD_PLAN_CD,170X00,0,CV15,26
562,LOV20,HOLD_PLAN_CD,170X01,0,CV15,26
563,LOV20,HOLD_PLAN_CD,170X02,0,CV15,26
564,LOV20,HOLD_PLAN_CD,171R00,0,CV15,26
565,LOV20,HOLD_PLAN_CD,171R01,0,CV15,26
566,LOV20,HOLD_PLAN_CD,180A00,0,CV15,26
567,LOV20,HOLD_PLAN_CD,180B00,0,CV15,26
568,LOV20,HOLD_PLAN_CD,180X00,0,CV15,26
569,LOV20,HOLD_PLAN_CD,180XX0,0,CV15,26
570,LOV20,HOLD_PLAN_CD,180XX1,0,CV15,26
571,LOV20,HOLD_PLAN_CD,181A00,0,CV15,26
572,LOV20,HOLD_PLAN_CD,181B00,0,CV15,26
573,LOV20,HOLD_PLAN_CD,181C00,0,CV15,26
574,LOV20,HOLD_PLAN_CD,181X00,0,CV15,26
575,LOV20,HOLD_PLAN_CD,182A00,0,CV15,26
576,LOV20,HOLD_PLAN_CD,182B00,0,CV15,26
577,LOV20,HOLD_PLAN_CD,182BX1,0,CV15,26
578,LOV20,HOLD_PLAN_CD,183B00,0,CV15,26
579,LOV20,HOLD_PLAN_CD,183BX0,0,CV15,26
580,LOV20,HOLD_PLAN_CD,184A00,0,CV15,26
581,LOV20,HOLD_PLAN_CD,184B00,0,CV15,26
582,LOV20,HOLD_PLAN_CD,185A00,0,CV15,26
583,LOV20,HOLD_PLAN_CD,185B00,0,CV15,26
584,LOV20,HOLD_PLAN_CD,185BX0,0,CV15,26
585,LOV20,HOLD_PLAN_CD,186A00,0,CV15,26
586,LOV20,HOLD_PLAN_CD,186AX0,0,CV15,26
587,LOV20,HOLD_PLAN_CD,186B00,0,CV15,26
588,LOV20,HOLD_PLAN_CD,186BX0,0,CV15,26
589,LOV20,HOLD_PLAN_CD,186C00,0,CV15,26
590,LOV20,HOLD_PLAN_CD,189NC,0,CV15,26
591,LOV20,HOLD_PLAN_CD,190NC,0,CV15,26
592,LOV20,HOLD_PLAN_CD,192NC,0,CV15,26
593,LOV20,HOLD_PLAN_CD,201000,0,CV15,26
594,LOV20,HOLD_PLAN_CD,202000,0,CV15,26
595,LOV20,HOLD_PLAN_CD,203001,0,CV15,26
596,LOV20,HOLD_PLAN_CD,203101,0,CV15,26
597,LOV20,HOLD_PLAN_CD,203ML,0,CV15,26
598,LOV20,HOLD_PLAN_CD,207000,0,CV15,26
599,LOV20,HOLD_PLAN_CD,211000,0,CV15,26
600,LOV20,HOLD_PLAN_CD,212000,0,CV15,26
601,LOV20,HOLD_PLAN_CD,213000,0,CV15,26
602,LOV20,HOLD_PLAN_CD,213001,0,CV15,26
603,LOV20,HOLD_PLAN_CD,213FID,0,CV15,26
604,LOV20,HOLD_PLAN_CD,213LNP,0,CV15,26
605,LOV20,HOLD_PLAN_CD,213SB5,0,CV15,26
606,LOV20,HOLD_PLAN_CD,215000,0,CV15,26
607,LOV20,HOLD_PLAN_CD,219000,0,CV15,26
608,LOV20,HOLD_PLAN_CD,222FID,0,CV15,26
609,LOV20,HOLD_PLAN_CD,222PEN,0,CV15,26
610,LOV20,HOLD_PLAN_CD,235R2D,0,CV15,26
611,LOV20,HOLD_PLAN_CD,240000,0,CV15,26
612,LOV20,HOLD_PLAN_CD,241000,0,CV15,26
613,LOV20,HOLD_PLAN_CD,241LNP,0,CV15,26
614,LOV20,HOLD_PLAN_CD,258000,0,CV15,26
615,LOV20,HOLD_PLAN_CD,258PN3,0,CV15,26
616,LOV20,HOLD_PLAN_CD,258PQ3,0,CV15,26
617,LOV20,HOLD_PLAN_CD,258Q00,0,CV15,26
618,LOV20,HOLD_PLAN_CD,261000,0,CV15,26
619,LOV20,HOLD_PLAN_CD,2610X0,0,CV15,26
620,LOV20,HOLD_PLAN_CD,2610X1,0,CV15,26
621,LOV20,HOLD_PLAN_CD,261Q00,0,CV15,26
622,LOV20,HOLD_PLAN_CD,281000,0,CV15,26
623,LOV20,HOLD_PLAN_CD,282000,0,CV15,26
624,LOV20,HOLD_PLAN_CD,284000,0,CV15,26
625,LOV20,HOLD_PLAN_CD,285000,0,CV15,26
626,LOV20,HOLD_PLAN_CD,286000,0,CV15,26
627,LOV20,HOLD_PLAN_CD,2860X0,0,CV15,26
628,LOV20,HOLD_PLAN_CD,304000,0,CV15,26
629,LOV20,HOLD_PLAN_CD,304001,0,CV15,26
630,LOV20,HOLD_PLAN_CD,304010,0,CV15,26
631,LOV20,HOLD_PLAN_CD,304020,0,CV15,26
632,LOV20,HOLD_PLAN_CD,304021,0,CV15,26
633,LOV20,HOLD_PLAN_CD,304030,0,CV15,26
634,LOV20,HOLD_PLAN_CD,304040,0,CV15,26
635,LOV20,HOLD_PLAN_CD,304050,0,CV15,26
636,LOV20,HOLD_PLAN_CD,304051,0,CV15,26
637,LOV20,HOLD_PLAN_CD,304060,0,CV15,26
638,LOV20,HOLD_PLAN_CD,304070,0,CV15,26
639,LOV20,HOLD_PLAN_CD,304080,0,CV15,26
640,LOV20,HOLD_PLAN_CD,304090,0,CV15,26
641,LOV20,HOLD_PLAN_CD,304091,0,CV15,26
642,LOV20,HOLD_PLAN_CD,304990,0,CV15,26
643,LOV20,HOLD_PLAN_CD,304991,0,CV15,26
644,LOV20,HOLD_PLAN_CD,305000,0,CV15,26
645,LOV20,HOLD_PLAN_CD,305001,0,CV15,26
646,LOV20,HOLD_PLAN_CD,305010,0,CV15,26
647,LOV20,HOLD_PLAN_CD,305020,0,CV15,26
648,LOV20,HOLD_PLAN_CD,305030,0,CV15,26
649,LOV20,HOLD_PLAN_CD,305040,0,CV15,26
650,LOV20,HOLD_PLAN_CD,305050,0,CV15,26
651,LOV20,HOLD_PLAN_CD,305051,0,CV15,26
652,LOV20,HOLD_PLAN_CD,305060,0,CV15,26
653,LOV20,HOLD_PLAN_CD,305061,0,CV15,26
654,LOV20,HOLD_PLAN_CD,305070,0,CV15,26
655,LOV20,HOLD_PLAN_CD,305071,0,CV15,26
656,LOV20,HOLD_PLAN_CD,305080,0,CV15,26
657,LOV20,HOLD_PLAN_CD,305081,0,CV15,26
658,LOV20,HOLD_PLAN_CD,305090,0,CV15,26
659,LOV20,HOLD_PLAN_CD,305091,0,CV15,26
660,LOV20,HOLD_PLAN_CD,305990,0,CV15,26
661,LOV20,HOLD_PLAN_CD,305991,0,CV15,26
662,LOV20,HOLD_PLAN_CD,306000,0,CV15,26
663,LOV20,HOLD_PLAN_CD,306001,0,CV15,26
664,LOV20,HOLD_PLAN_CD,306040,0,CV15,26
665,LOV20,HOLD_PLAN_CD,306050,0,CV15,26
666,LOV20,HOLD_PLAN_CD,306051,0,CV15,26
667,LOV20,HOLD_PLAN_CD,306080,0,CV15,26
668,LOV20,HOLD_PLAN_CD,306090,0,CV15,26
669,LOV20,HOLD_PLAN_CD,306990,0,CV15,26
670,LOV20,HOLD_PLAN_CD,306991,0,CV15,26
671,LOV20,HOLD_PLAN_CD,315000,0,CV15,26
672,LOV20,HOLD_PLAN_CD,315001,0,CV15,26
673,LOV20,HOLD_PLAN_CD,315010,0,CV15,26
674,LOV20,HOLD_PLAN_CD,315020,0,CV15,26
675,LOV20,HOLD_PLAN_CD,315030,0,CV15,26
676,LOV20,HOLD_PLAN_CD,315040,0,CV15,26
677,LOV20,HOLD_PLAN_CD,315050,0,CV15,26
678,LOV20,HOLD_PLAN_CD,315060,0,CV15,26
679,LOV20,HOLD_PLAN_CD,315070,0,CV15,26
680,LOV20,HOLD_PLAN_CD,315080,0,CV15,26
681,LOV20,HOLD_PLAN_CD,315090,0,CV15,26
682,LOV20,HOLD_PLAN_CD,315990,0,CV15,26
683,LOV20,HOLD_PLAN_CD,315991,0,CV15,26
684,LOV20,HOLD_PLAN_CD,316000,0,CV15,26
685,LOV20,HOLD_PLAN_CD,316001,0,CV15,26
686,LOV20,HOLD_PLAN_CD,316010,0,CV15,26
687,LOV20,HOLD_PLAN_CD,316020,0,CV15,26
688,LOV20,HOLD_PLAN_CD,316050,0,CV15,26
689,LOV20,HOLD_PLAN_CD,316051,0,CV15,26
690,LOV20,HOLD_PLAN_CD,316060,0,CV15,26
691,LOV20,HOLD_PLAN_CD,316070,0,CV15,26
692,LOV20,HOLD_PLAN_CD,316080,0,CV15,26
693,LOV20,HOLD_PLAN_CD,316090,0,CV15,26
694,LOV20,HOLD_PLAN_CD,316990,0,CV15,26
695,LOV20,HOLD_PLAN_CD,316991,0,CV15,26
696,LOV20,HOLD_PLAN_CD,325000,0,CV15,26
697,LOV20,HOLD_PLAN_CD,325001,0,CV15,26
698,LOV20,HOLD_PLAN_CD,326001,0,CV15,26
699,LOV20,HOLD_PLAN_CD,327000,0,CV15,26
700,LOV20,HOLD_PLAN_CD,328000,0,CV15,26
701,LOV20,HOLD_PLAN_CD,337000,0,CV15,26
702,LOV20,HOLD_PLAN_CD,358000,0,CV15,26
703,LOV20,HOLD_PLAN_CD,358Q00,0,CV15,26
704,LOV20,HOLD_PLAN_CD,358X00,0,CV15,26
705,LOV20,HOLD_PLAN_CD,358X02,0,CV15,26
706,LOV20,HOLD_PLAN_CD,371R00,0,CV15,26
707,LOV20,HOLD_PLAN_CD,371R01,0,CV15,26
708,LOV20,HOLD_PLAN_CD,385000,0,CV15,26
709,LOV20,HOLD_PLAN_CD,3860X0,0,CV15,26
710,LOV20,HOLD_PLAN_CD,402001,0,CV15,26
711,LOV20,HOLD_PLAN_CD,412001,0,CV15,26
712,LOV20,HOLD_PLAN_CD,458CN0,0,CV15,26
713,LOV20,HOLD_PLAN_CD,458CQ0,0,CV15,26
714,LOV20,HOLD_PLAN_CD,459N01,0,CV15,26
715,LOV20,HOLD_PLAN_CD,459Q01,0,CV15,26
716,LOV20,HOLD_PLAN_CD,504001,0,CV15,26
717,LOV20,HOLD_PLAN_CD,525000,0,CV15,26
718,LOV20,HOLD_PLAN_CD,525001,0,CV15,26
719,LOV20,HOLD_PLAN_CD,526001,0,CV15,26
720,LOV20,HOLD_PLAN_CD,550S00,0,CV15,26
721,LOV20,HOLD_PLAN_CD,550SQ0,0,CV15,26
722,LOV20,HOLD_PLAN_CD,558000,0,CV15,26
723,LOV20,HOLD_PLAN_CD,558Q00,0,CV15,26
724,LOV20,HOLD_PLAN_CD,558X00,0,CV15,26
725,LOV20,HOLD_PLAN_CD,571R00,0,CV15,26
726,LOV20,HOLD_PLAN_CD,571R01,0,CV15,26
727,LOV20,HOLD_PLAN_CD,603001,0,CV15,26
728,LOV20,HOLD_PLAN_CD,615000,0,CV15,26
729,LOV20,HOLD_PLAN_CD,620000,0,CV15,26
730,LOV20,HOLD_PLAN_CD,623001,0,CV15,26
731,LOV20,HOLD_PLAN_CD,702001,0,CV15,26
732,LOV20,HOLD_PLAN_CD,UFA1,0,CV15,26
733,LOV20,HOLD_PLAN_CD,SS1000,0,CV15,26
734,LOV20,HOLD_PLAN_CD,PS2300,0,CV15,26
735,LOV20,HOLD_PLAN_CD,PS14GA,0,CV15,26
736,LOV20,HOLD_PLAN_CD,PS1400,0,CV15,26
737,LOV20,HOLD_PLAN_CD,PS13GA,0,CV15,26
738,LOV20,HOLD_PLAN_CD,PS1300,0,CV15,26
739,LOV20,HOLD_PLAN_CD,FS2000,0,CV15,26
740,LOV20,HOLD_PLAN_CD,FS1002,0,CV15,26
741,LOV20,HOLD_PLAN_CD,FS1001,0,CV15,26
742,LOV20,HOLD_PLAN_CD,CRSPDA,0,CV15,26
743,LOV20,HOLD_PLAN_CD,CRPSC,0,CV15,26
744,LOV20,HOLD_PLAN_CD,CRFPDA,0,CV15,26
745,LOV20,HOLD_PLAN_CD,CRDWHL,0,CV15,26
746,LOV20,HOLD_PLAN_CD,CR3600,0,CV15,26
747,LOV20,HOLD_PLAN_CD,CNS775,0,CV15,26
748,LOV20,HOLD_PLAN_CD,AMS4NC,0,CV15,26
749,LOV20,HOLD_PLAN_CD,AMS408,0,CV15,26
750,LOV20,HOLD_PLAN_CD,AMS407,0,CV15,26
751,LOV20,HOLD_PLAN_CD,AMS406,0,CV15,26
752,LOV20,HOLD_PLAN_CD,AMS405,0,CV15,26
753,LOV20,HOLD_PLAN_CD,AMS404,0,CV15,26
754,LOV20,HOLD_PLAN_CD,AMS403,0,CV15,26
755,LOV20,HOLD_PLAN_CD,AMS402,0,CV15,26
756,LOV20,HOLD_PLAN_CD,AMS401,0,CV15,26
